,Count,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wedesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
8268,1034,12,15.1,54,2.2,495,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8269,1094,13,15.9,48,2.7,538,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8270,1113,14,17.1,39,2.0,781,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8271,1229,15,16.6,36,2.5,808,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8272,1263,16,16.0,37,1.9,984,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8273,1379,17,14.8,47,1.3,787,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8274,1226,18,13.2,57,2.2,618,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8275,957,19,12.1,67,1.5,430,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8276,877,20,11.3,74,1.2,350,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8277,847,21,10.8,78,1.0,303,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8278,885,22,10.6,81,1.2,281,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8279,676,23,10.3,84,1.3,250,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8280,655,0,9.4,85,0.6,241,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8281,518,1,8.8,89,0.7,213,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8282,370,2,7.9,85,1.1,275,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8283,314,3,7.1,85,0.7,329,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8284,189,4,6.9,82,0.5,337,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8285,111,5,6.8,83,0.6,341,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8286,117,6,6.6,84,1.2,373,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8287,228,7,6.4,84,1.3,369,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8288,395,8,6.3,81,0.8,365,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8289,574,9,7.8,72,1.2,360,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8290,563,10,10.2,68,0.7,354,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8291,578,11,10.7,68,0.4,341,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8292,769,12,10.6,72,2.0,365,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8293,758,13,9.8,70,1.7,360,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8294,810,14,10.1,58,0.9,605,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8295,832,15,10.2,58,2.0,573,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8296,616,16,9.9,59,1.3,578,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8297,660,17,8.9,57,3.0,1149,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8298,752,18,8.9,55,2.0,1333,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8299,685,19,8.7,52,0.8,1590,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8300,711,20,8.2,53,0.6,1621,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8301,689,21,8.0,51,0.5,1989,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8302,690,22,7.0,60,0.0,1948,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8303,554,23,6.3,62,0.0,1993,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8304,456,0,5.4,64,0.8,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8305,344,1,5.0,67,1.3,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8306,187,2,4.8,66,1.6,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8307,122,3,4.6,65,0.1,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8308,109,4,4.0,68,0.0,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8309,158,5,4.0,71,0.0,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8310,419,6,3.8,69,0.0,1995,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8311,1004,7,3.4,72,1.0,1989,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8312,1699,8,3.3,69,0.0,2000,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8313,931,9,5.2,55,1.4,1752,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8314,683,10,8.3,50,1.1,1364,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8315,785,11,10.3,40,0.7,1672,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8316,888,12,12.3,37,0.8,1690,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8317,889,13,13.3,36,2.1,1283,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8318,886,14,14.2,33,1.5,1374,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8319,1084,15,13.8,34,2.4,1438,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8320,1193,16,12.9,38,2.6,1476,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8321,1472,17,11.8,43,1.8,1685,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8322,2022,18,10.6,45,1.8,1936,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8323,1466,19,9.8,46,2.8,1945,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8324,1292,20,9.0,48,1.9,1879,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8325,1189,21,8.5,50,0.5,1707,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8326,1023,22,7.6,55,1.7,1694,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8327,702,23,6.9,60,0.8,1610,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8328,587,0,6.2,63,0.8,1611,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8329,487,1,5.6,68,0.5,1576,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8330,330,2,5.6,64,0.1,1556,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8331,205,3,5.3,62,0.0,1485,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8332,133,4,4.9,63,0.0,1397,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8333,162,5,4.7,72,0.0,1310,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8334,402,6,4.2,72,0.8,1326,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8335,1066,7,4.4,72,0.3,1189,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8336,1910,8,4.7,68,0.5,1032,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8337,990,9,6.0,59,1.0,719,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8338,710,10,9.0,51,0.9,706,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8339,789,11,11.4,46,0.8,876,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8340,890,12,12.8,45,1.8,1170,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8341,912,13,13.5,43,2.2,1687,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8342,928,14,15.0,37,1.6,1703,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8343,980,15,15.3,37,1.8,1774,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8344,1188,16,14.2,37,2.0,1783,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8345,1420,17,12.7,40,1.9,1967,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8346,2159,18,11.3,42,1.2,1846,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8347,1529,19,9.8,45,1.3,1882,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8348,1208,20,9.5,44,1.8,1991,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8349,1163,21,8.5,42,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8350,1126,22,8.1,50,0.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8351,718,23,7.6,49,0.6,1971,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8352,612,0,7.0,54,0.9,1862,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8353,517,1,6.5,60,0.5,1788,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8354,327,2,6.2,59,0.6,1584,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8355,210,3,6.1,66,0.5,1347,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8356,164,4,5.6,70,0.6,1311,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8357,135,5,5.3,72,0.2,1278,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8358,362,6,5.1,76,1.1,1195,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8359,1047,7,5.2,78,0.3,1182,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8360,1916,8,5.0,77,1.5,1115,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8361,1019,9,7.1,61,0.5,1493,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8362,779,10,9.6,53,1.4,1818,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8363,892,11,12.1,49,0.8,1827,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8364,963,12,14.2,45,0.9,1531,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8365,1028,13,15.7,41,2.3,1322,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8366,1001,14,16.1,32,1.4,1703,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8367,1063,15,15.9,30,0.7,1823,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8368,1137,16,15.2,40,2.7,1371,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8369,1532,17,13.6,46,1.8,1374,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8370,2200,18,12.2,47,2.6,1427,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8371,1464,19,11.5,52,2.4,1319,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8372,1269,20,10.5,52,1.4,1153,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8373,1239,21,9.8,52,0.5,1255,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8374,1074,22,8.8,58,0.5,1358,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8375,757,23,8.4,65,0.8,1216,0.0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
8376,610,0,7.7,67,0.4,1102,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8377,489,1,7.3,64,0.3,1150,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8378,313,2,7.1,68,0.6,1082,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8379,219,3,6.5,75,1.1,970,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8380,154,4,6.1,72,0.5,1052,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8381,172,5,5.3,78,1.4,952,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8382,357,6,4.9,76,1.1,800,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8383,883,7,4.8,76,0.7,762,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8384,1686,8,5.3,75,1.0,808,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8385,1300,9,6.8,64,1.0,949,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8386,782,10,8.6,57,0.6,1102,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8387,770,11,11.1,47,1.2,1047,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8388,942,12,13.8,43,0.9,987,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8389,883,13,15.1,37,1.9,990,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8390,899,14,15.1,33,1.5,1045,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8391,971,15,16.1,30,1.0,1125,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8392,1123,16,15.4,34,1.4,1016,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8393,1416,17,13.7,38,1.4,884,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8394,2034,18,12.1,46,1.4,799,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8395,1448,19,11.2,46,1.4,869,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8396,1146,20,9.5,49,1.3,918,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8397,1123,21,9.6,52,1.3,906,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8398,1061,22,8.7,53,0.4,764,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8399,721,23,8.1,57,0.7,752,0.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8400,683,0,7.8,57,0.3,792,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8401,520,1,7.8,59,0.6,768,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8402,376,2,7.7,63,1.0,704,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8403,262,3,7.4,63,0.6,699,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8404,171,4,7.1,64,0.6,663,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8405,151,5,6.9,66,0.5,698,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8406,412,6,7.1,65,0.5,713,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8407,939,7,6.6,64,0.5,701,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8408,1692,8,7.0,64,0.8,683,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8409,991,9,8.2,61,0.6,586,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8410,699,10,9.4,55,0.1,570,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8411,834,11,11.9,44,2.1,791,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8412,886,12,13.4,48,2.3,962,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8413,920,13,14.4,49,3.5,890,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8414,915,14,13.3,53,2.6,761,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8415,995,15,13.2,61,3.9,719,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8416,1126,16,11.8,66,3.0,687,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8417,1346,17,11.0,70,2.9,617,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8418,1956,18,9.9,74,2.6,492,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8419,1303,19,8.7,78,2.5,460,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8420,995,20,7.6,76,3.9,603,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8421,907,21,6.8,73,2.3,730,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8422,894,22,6.2,72,1.4,848,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8423,687,23,5.0,75,1.1,835,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
8424,626,0,4.2,76,2.1,870,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8425,597,1,3.4,76,0.5,909,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8426,456,2,2.9,77,1.8,853,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8427,288,3,2.5,77,2.3,992,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8428,195,4,1.7,74,1.7,1226,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8429,129,5,1.1,75,0.6,1270,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8430,151,6,1.0,77,0.6,1259,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8431,315,7,0.8,77,0.9,1300,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8432,530,8,0.7,72,1.0,1397,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8433,644,9,2.2,53,0.5,1595,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8434,733,10,4.7,47,1.2,1788,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8435,830,11,7.8,38,0.8,1369,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8436,994,12,9.1,34,1.0,1802,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8437,1037,13,10.9,32,2.1,1581,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8438,969,14,9.7,34,1.9,1786,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8439,1018,15,8.9,34,2.9,1787,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8440,974,16,8.3,35,2.1,1987,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8441,1031,17,7.7,34,2.6,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8442,877,18,7.1,40,0.6,1995,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8443,735,19,6.0,44,0.8,1758,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8444,644,20,5.4,43,2.7,1913,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8445,685,21,5.0,42,1.5,1927,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8446,655,22,4.4,43,1.1,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8447,576,23,4.1,46,1.8,2000,0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False
8448,592,0,3.6,49,0.8,1990,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8449,443,1,3.2,54,1.2,1968,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8450,335,2,2.9,49,2.0,1989,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8451,258,3,2.5,49,0.2,2000,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8452,165,4,2.5,49,0.4,1988,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8453,92,5,2.3,53,0.6,1763,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8454,114,6,1.9,53,0.4,1813,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8455,191,7,2.1,56,0.7,1477,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8456,371,8,2.6,53,0.7,1548,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8457,457,9,3.5,53,1.0,1338,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8458,583,10,4.8,40,1.1,1676,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8459,645,11,7.6,35,0.8,1695,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8460,776,12,9.2,47,2.5,1910,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8461,905,13,9.9,37,2.1,1900,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8462,1054,14,10.1,37,2.4,1723,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8463,1047,15,9.6,34,1.6,1806,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8464,1026,16,9.4,39,1.8,1704,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8465,1039,17,8.7,42,1.7,1576,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8466,902,18,8.4,46,2.4,1823,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8467,759,19,7.9,45,1.0,1602,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8468,719,20,7.4,50,0.7,1499,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8469,682,21,7.1,52,0.8,1516,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8470,632,22,6.8,53,0.4,1498,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8471,532,23,7.0,55,0.2,1501,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False
8472,457,0,6.8,56,0.7,1505,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8473,277,1,5.9,60,0.5,1332,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8474,190,2,5.4,65,0.7,1230,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8475,133,3,4.8,65,0.8,1179,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8476,88,4,4.5,67,0.9,1175,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8477,167,5,4.1,70,1.0,1100,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8478,418,6,3.8,71,0.7,1071,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8479,991,7,3.4,73,1.1,1012,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8480,1751,8,3.5,71,0.8,958,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8481,889,9,4.6,60,0.8,967,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8482,651,10,7.5,53,0.8,909,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8483,745,11,9.8,51,0.5,781,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8484,785,12,10.3,38,1.2,1130,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8485,785,13,10.8,44,2.0,935,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8486,793,14,10.6,34,2.8,920,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8487,839,15,11.1,35,1.9,861,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8488,968,16,9.7,43,2.7,1012,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8489,1233,17,8.7,48,1.7,965,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8490,1904,18,7.5,48,2.4,1079,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8491,1304,19,6.8,52,0.8,960,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8492,1030,20,6.0,50,1.5,931,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8493,1019,21,5.8,44,2.2,1205,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8494,910,22,5.3,39,2.3,1512,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8495,629,23,4.2,42,2.2,1360,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
8496,478,0,3.8,42,1.7,1458,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8497,422,1,2.9,43,1.0,1750,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8498,286,2,2.6,46,1.5,1811,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8499,202,3,1.6,43,1.1,1981,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8500,119,4,1.3,48,0.5,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8501,141,5,0.7,49,0.4,1998,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8502,369,6,0.7,50,1.0,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8503,934,7,0.5,53,1.1,2000,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8504,1818,8,0.3,53,0.9,1971,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8505,955,9,2.3,43,1.2,1892,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8506,659,10,5.1,33,1.4,1842,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8507,699,11,7.5,29,1.3,1926,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8508,788,12,10.1,23,1.8,1745,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8509,798,13,11.6,20,1.3,1821,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8510,790,14,12.3,16,2.5,1797,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8511,861,15,11.9,18,3.3,1848,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8512,967,16,11.3,21,2.8,1925,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8513,1269,17,9.8,28,2.4,1983,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8514,1857,18,9.1,31,2.0,1932,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
